Kommunkod,Kommun,Kon,År,Befolkningstäthet (invånare per kvkm),Folkmängd
1266,Hörby,1+2,2023,37.2,15585.0
1266,Hörby,1+2,2024,37.0,15562.0
1266,Hörby,1+2,2025,37.0,15559.0
1267,Höör,1+2,2000,47.7,13976.0
1267,Höör,1+2,2001,48.1,14088.0
1267,Höör,1+2,2002,48.4,14169.0
1267,Höör,1+2,2003,48.7,14278.0
1267,Höör,1+2,2004,49.6,14520.0
1267,Höör,1+2,2005,49.8,14604.0
1267,Höör,1+2,2006,50.4,14777.0
1267,Höör,1+2,2007,50.9,14924.0
1267,Höör,1+2,2008,51.3,15039.0
1267,Höör,1+2,2009,52.1,15261.0
1267,Höör,1+2,2010,52.8,15460.0
1267,Höör,1+2,2011,53.3,15492.0
1267,Höör,1+2,2012,53.3,15526.0
1267,Höör,1+2,2013,53.8,15637.0
1267,Höör,1+2,2014,54.3,15770.0
1267,Höör,1+2,2015,55.0,15970.0
1267,Höör,1+2,2016,55.7,16192.0
1267,Höör,1+2,2017,56.7,16478.0
1267,Höör,1+2,2018,57.3,16637.0
1267,Höör,1+2,2019,57.5,16713.0
1267,Höör,1+2,2020,57.9,16830.0
1267,Höör,1+2,2021,58.4,16954.0
1267,Höör,1+2,2022,59.5,17297.0
1267,Höör,1+2,2023,59.8,17376.0
1267,Höör,1+2,2024,60.1,17518.0
1267,Höör,1+2,2025,60.6,17680.0
1270,Tomelilla,1+2,2000,31.0,12372.0
1270,Tomelilla,1+2,2001,31.2,12432.0
1270,Tomelilla,1+2,2002,31.2,12447.0
1270,Tomelilla,1+2,2003,31.4,12515.0
1270,Tomelilla,1+2,2004,31.5,12561.0
1270,Tomelilla,1+2,2005,31.8,12682.0
1270,Tomelilla,1+2,2006,31.9,12719.0
1270,Tomelilla,1+2,2007,32.0,12772.0
1270,Tomelilla,1+2,2008,32.1,12816.0
1270,Tomelilla,1+2,2009,32.4,12936.0
1270,Tomelilla,1+2,2010,32.4,12914.0
1270,Tomelilla,1+2,2011,32.7,12930.0
1270,Tomelilla,1+2,2012,32.6,12917.0
1270,Tomelilla,1+2,2013,32.6,12891.0
1270,Tomelilla,1+2,2014,32.9,13007.0
1270,Tomelilla,1+2,2015,33.2,13132.0
1270,Tomelilla,1+2,2016,33.7,13330.0
1270,Tomelilla,1+2,2017,33.9,13416.0
1270,Tomelilla,1+2,2018,34.2,13557.0
1270,Tomelilla,1+2,2019,34.4,13617.0
1270,Tomelilla,1+2,2020,34.5,13663.0
1270,Tomelilla,1+2,2021,34.6,13712.0
1270,Tomelilla,1+2,2022,34.9,13812.0
1270,Tomelilla,1+2,2023,34.5,13660.0
1270,Tomelilla,1+2,2024,34.3,13639.0
1270,Tomelilla,1+2,2025,34.4,13669.0
1272,Bromölla,1+2,2000,74.0,12085.0
1272,Bromölla,1+2,2001,73.4,11992.0
1272,Bromölla,1+2,2002,73.6,12022.0
1272,Bromölla,1+2,2003,73.4,11994.0
1272,Bromölla,1+2,2004,73.9,12080.0
1272,Bromölla,1+2,2005,74.0,12098.0
1272,Bromölla,1+2,2006,74.3,12145.0
1272,Bromölla,1+2,2007,74.6,12181.0
1272,Bromölla,1+2,2008,74.7,12200.0
1272,Bromölla,1+2,2009,75.2,12285.0
1272,Bromölla,1+2,2010,75.1,12272.0
1272,Bromölla,1+2,2011,76.1,12366.0
1272,Bromölla,1+2,2012,75.3,12250.0
1272,Bromölla,1+2,2013,75.9,12336.0
1272,Bromölla,1+2,2014,76.3,12400.0
1272,Bromölla,1+2,2015,77.0,12513.0
1272,Bromölla,1+2,2016,77.7,12625.0
1272,Bromölla,1+2,2017,78.2,12699.0
1272,Bromölla,1+2,2018,79.2,12876.0
1272,Bromölla,1+2,2019,79.2,12870.0
1272,Bromölla,1+2,2020,78.5,12759.0
1272,Bromölla,1+2,2021,77.8,12650.0
1272,Bromölla,1+2,2022,77.7,12633.0
1272,Bromölla,1+2,2023,76.9,12498.0
1272,Bromölla,1+2,2024,76.4,12470.0
1272,Bromölla,1+2,2025,76.6,12497.0
1273,Osby,1+2,2000,22.0,12742.0
1273,Osby,1+2,2001,22.0,12735.0
1273,Osby,1+2,2002,21.8,12637.0
1273,Osby,1+2,2003,22.0,12707.0
1273,Osby,1+2,2004,21.8,12625.0
1273,Osby,1+2,2005,21.8,12600.0
1273,Osby,1+2,2006,21.8,12634.0
1273,Osby,1+2,2007,21.8,12623.0
1273,Osby,1+2,2008,21.9,12648.0
1273,Osby,1+2,2009,21.9,12656.0
1273,Osby,1+2,2010,22.0,12724.0
1273,Osby,1+2,2011,22.0,12699.0
1273,Osby,1+2,2012,21.9,12637.0
1273,Osby,1+2,2013,22.1,12713.0
1273,Osby,1+2,2014,22.3,12828.0
1273,Osby,1+2,2015,22.5,12954.0
1273,Osby,1+2,2016,22.8,13149.0
1273,Osby,1+2,2017,22.9,13182.0
1273,Osby,1+2,2018,23.1,13267.0
1273,Osby,1+2,2019,23.0,13208.0
1273,Osby,1+2,2020,22.9,13198.0
1273,Osby,1+2,2021,23.1,13269.0
1273,Osby,1+2,2022,23.0,13238.0
1273,Osby,1+2,2023,22.8,13106.0
1273,Osby,1+2,2024,22.4,12947.0
1273,Osby,1+2,2025,22.3,12861.0
1275,Perstorp,1+2,2000,42.2,6745.0
1275,Perstorp,1+2,2001,41.9,6697.0
1275,Perstorp,1+2,2002,42.5,6789.0
1275,Perstorp,1+2,2003,42.6,6805.0
1275,Perstorp,1+2,2004,43.1,6893.0
1275,Perstorp,1+2,2005,43.1,6886.0
1275,Perstorp,1+2,2006,43.2,6898.0
1275,Perstorp,1+2,2007,43.4,6930.0
1275,Perstorp,1+2,2008,43.6,6972.0
1275,Perstorp,1+2,2009,43.7,6983.0
1275,Perstorp,1+2,2010,44.2,7061.0
1275,Perstorp,1+2,2011,45.1,7159.0
1275,Perstorp,1+2,2012,44.6,7096.0
1275,Perstorp,1+2,2013,45.0,7139.0
1275,Perstorp,1+2,2014,45.2,7174.0
1275,Perstorp,1+2,2015,45.4,7211.0
1275,Perstorp,1+2,2016,46.2,7338.0
1275,Perstorp,1+2,2017,46.2,7335.0
1275,Perstorp,1+2,2018,47.1,7479.0
1275,Perstorp,1+2,2019,47.2,7492.0
1275,Perstorp,1+2,2020,47.1,7476.0
1275,Perstorp,1+2,2021,47.6,7565.0
1275,Perstorp,1+2,2022,46.8,7442.0
1275,Perstorp,1+2,2023,46.1,7323.0
1275,Perstorp,1+2,2024,45.4,7235.0
1275,Perstorp,1+2,2025,44.6,7115.0
1276,Klippan,1+2,2000,41.3,15541.0
1276,Klippan,1+2,2001,41.1,15488.0
1276,Klippan,1+2,2002,41.8,15745.0
1276,Klippan,1+2,2003,42.4,15963.0
1276,Klippan,1+2,2004,42.5,15998.0
1276,Klippan,1+2,2005,42.6,16048.0
1276,Klippan,1+2,2006,42.8,16106.0
1276,Klippan,1+2,2007,43.2,16254.0
1276,Klippan,1+2,2008,43.4,16336.0
1276,Klippan,1+2,2009,43.5,16382.0
1276,Klippan,1+2,2010,43.9,16515.0
1276,Klippan,1+2,2011,44.3,16601.0
1276,Klippan,1+2,2012,44.5,16660.0
1276,Klippan,1+2,2013,44.7,16715.0
1276,Klippan,1+2,2014,44.7,16733.0
1276,Klippan,1+2,2015,45.2,16917.0
1276,Klippan,1+2,2016,46.0,17219.0
1276,Klippan,1+2,2017,46.7,17462.0
1276,Klippan,1+2,2018,47.0,17600.0
1276,Klippan,1+2,2019,47.4,17756.0
1276,Klippan,1+2,2020,47.4,17738.0
1276,Klippan,1+2,2021,47.5,17783.0
1276,Klippan,1+2,2022,47.7,17865.0
1276,Klippan,1+2,2023,47.4,17723.0
1276,Klippan,1+2,2024,47.1,17714.0
1276,Klippan,1+2,2025,47.1,17713.0
1277,Åstorp,1+2,2000,139.0,12873.0
1277,Åstorp,1+2,2001,139.6,12930.0
1277,Åstorp,1+2,2002,141.5,13150.0
1277,Åstorp,1+2,2003,143.4,13326.0
1277,Åstorp,1+2,2004,144.0,13389.0
1277,Åstorp,1+2,2005,145.7,13541.0
1277,Åstorp,1+2,2006,149.4,13885.0
1277,Åstorp,1+2,2007,153.1,14233.0
1277,Åstorp,1+2,2008,156.3,14533.0
1277,Åstorp,1+2,2009,157.8,14667.0
1277,Åstorp,1+2,2010,158.5,14737.0
1277,Åstorp,1+2,2011,160.4,14789.0
1277,Åstorp,1+2,2012,160.5,14806.0
1277,Åstorp,1+2,2013,161.9,14927.0
1277,Åstorp,1+2,2014,163.1,15061.0
1277,Åstorp,1+2,2015,164.5,15193.0
1277,Åstorp,1+2,2016,168.1,15528.0
1277,Åstorp,1+2,2017,171.4,15828.0
1277,Åstorp,1+2,2018,173.1,15987.0
1277,Åstorp,1+2,2019,172.6,15940.0
1277,Åstorp,1+2,2020,174.0,16063.0
1277,Åstorp,1+2,2021,176.6,16308.0
1277,Åstorp,1+2,2022,176.9,16341.0
1277,Åstorp,1+2,2023,178.3,16458.0
1277,Åstorp,1+2,2024,177.4,16449.0
1277,Åstorp,1+2,2025,177.9,16491.0
1278,Båstad,1+2,2000,64.5,14090.0
1278,Båstad,1+2,2001,64.2,14011.0
1278,Båstad,1+2,2002,64.2,14009.0
1278,Båstad,1+2,2003,64.5,14088.0
1278,Båstad,1+2,2004,64.2,14022.0
1278,Båstad,1+2,2005,64.3,14044.0
1278,Båstad,1+2,2006,64.9,14170.0
1278,Båstad,1+2,2007,65.2,14242.0
1278,Båstad,1+2,2008,65.0,14203.0
1278,Båstad,1+2,2009,65.3,14269.0
1278,Båstad,1+2,2010,65.4,14278.0
1278,Båstad,1+2,2011,67.8,14230.0
1278,Båstad,1+2,2012,67.9,14263.0
1278,Båstad,1+2,2013,68.0,14275.0
1278,Båstad,1+2,2014,66.4,14419.0
1278,Båstad,1+2,2015,66.2,14373.0
1278,Båstad,1+2,2016,67.3,14614.0
1278,Båstad,1+2,2017,68.1,14796.0
1278,Båstad,1+2,2018,68.9,14948.0
1278,Båstad,1+2,2019,69.7,15128.0
1278,Båstad,1+2,2020,71.0,15413.0
1278,Båstad,1+2,2021,72.0,15636.0
1278,Båstad,1+2,2022,72.9,15824.0
1278,Båstad,1+2,2023,73.3,15912.0
1278,Båstad,1+2,2024,73.5,16026.0
1278,Båstad,1+2,2025,73.6,16046.0
1280,Malmö,1+2,2000,1668.7,259579.0
1280,Malmö,1+2,2001,1686.8,262397.0
1280,Malmö,1+2,2002,1706.6,265481.0
1280,Malmö,1+2,2003,1717.5,267171.0
1280,Malmö,1+2,2004,1730.1,269142.0
1280,Malmö,1+2,2005,1743.8,271271.0
1280,Malmö,1+2,2006,1775.8,276244.0
1280,Malmö,1+2,2007,1805.1,280801.0
1280,Malmö,1+2,2008,1842.0,286535.0
1280,Malmö,1+2,2009,1889.4,293909.0
1280,Malmö,1+2,2010,1921.9,298963.0
1280,Malmö,1+2,2011,1930.5,302835.0
1280,Malmö,1+2,2012,1961.8,307758.0
1280,Malmö,1+2,2013,1995.2,312994.0
1280,Malmö,1+2,2014,2031.3,318107.0
1280,Malmö,1+2,2015,2059.8,322574.0
1280,Malmö,1+2,2016,2097.6,328494.0
1280,Malmö,1+2,2017,2130.4,333633.0
1280,Malmö,1+2,2018,2161.9,339313.0
1280,Malmö,1+2,2019,2192.8,344166.0
1280,Malmö,1+2,2020,2216.9,347949.0
1280,Malmö,1+2,2021,2241.2,351749.0
1280,Malmö,1+2,2022,2277.0,357377.0
1280,Malmö,1+2,2023,2309.2,362133.0
1280,Malmö,1+2,2024,2322.1,365644.0
1280,Malmö,1+2,2025,2336.8,367924.0
1281,Lund,1+2,2000,230.0,98948.0
1281,Lund,1+2,2001,231.5,99622.0
1281,Lund,1+2,2002,233.3,100402.0
1281,Lund,1+2,2003,234.7,100995.0
1281,Lund,1+2,2004,235.7,101423.0
1281,Lund,1+2,2005,237.7,102257.0
1281,Lund,1+2,2006,240.0,103286.0
1281,Lund,1+2,2007,244.7,105286.0
1281,Lund,1+2,2008,249.5,107351.0
1281,Lund,1+2,2009,253.7,109147.0
1281,Lund,1+2,2010,256.8,110488.0
1281,Lund,1+2,2011,261.4,111666.0
1281,Lund,1+2,2012,264.3,112950.0
1281,Lund,1+2,2013,267.5,114291.0
1281,Lund,1+2,2014,271.5,115968.0
1281,Lund,1+2,2015,273.6,116834.0
1281,Lund,1+2,2016,277.6,118542.0
1281,Lund,1+2,2017,284.0,121274.0
1281,Lund,1+2,2018,288.0,122948.0
1281,Lund,1+2,2019,292.7,124935.0
1281,Lund,1+2,2020,295.1,125941.0
1281,Lund,1+2,2021,298.4,127376.0
1281,Lund,1+2,2022,300.8,128384.0
1281,Lund,1+2,2023,305.4,130288.0
1281,Lund,1+2,2024,307.2,131590.0
1281,Lund,1+2,2025,309.0,132333.0
1282,Landskrona,1+2,2000,267.3,37728.0
1282,Landskrona,1+2,2001,271.3,38297.0
1282,Landskrona,1+2,2002,272.6,38475.0
1282,Landskrona,1+2,2003,273.9,38658.0
1282,Landskrona,1+2,2004,276.6,39039.0
1282,Landskrona,1+2,2005,278.7,39346.0
1282,Landskrona,1+2,2006,283.5,40018.0
1282,Landskrona,1+2,2007,286.3,40419.0
1282,Landskrona,1+2,2008,289.5,40860.0
1282,Landskrona,1+2,2009,292.1,41226.0
1282,Landskrona,1+2,2010,295.6,41724.0
1282,Landskrona,1+2,2011,300.7,42189.0
1282,Landskrona,1+2,2012,303.3,42560.0
1282,Landskrona,1+2,2013,307.1,43073.0
1282,Landskrona,1+2,2014,310.7,43574.0
1282,Landskrona,1+2,2015,313.4,43961.0
1282,Landskrona,1+2,2016,318.1,44611.0
1282,Landskrona,1+2,2017,322.9,45286.0
1282,Landskrona,1+2,2018,326.5,45775.0
1282,Landskrona,1+2,2019,328.7,46090.0
1282,Landskrona,1+2,2020,330.2,46305.0
1282,Landskrona,1+2,2021,331.5,46488.0
1282,Landskrona,1+2,2022,335.2,47004.0
