indikator;tabellinnehåll;månad;Värde
Arbetade timmar;Förändring från föregående period;2012M06;-0.11
Arbetade timmar;Förändring från föregående period;2012M07;-0.1
Arbetade timmar;Förändring från föregående period;2012M08;-0.09
Arbetade timmar;Förändring från föregående period;2012M09;-0.08
Arbetade timmar;Förändring från föregående period;2012M10;-0.08
Arbetade timmar;Förändring från föregående period;2012M11;-0.09
Arbetade timmar;Förändring från föregående period;2012M12;-0.09
Arbetade timmar;Förändring från föregående period;2013M01;-0.08
Arbetade timmar;Förändring från föregående period;2013M02;-0.05
Arbetade timmar;Förändring från föregående period;2013M03;-0.02
Arbetade timmar;Förändring från föregående period;2013M04;0.02
Arbetade timmar;Förändring från föregående period;2013M05;0.05
Arbetade timmar;Förändring från föregående period;2013M06;0.05
Arbetade timmar;Förändring från föregående period;2013M07;0.04
Arbetade timmar;Förändring från föregående period;2013M08;0.02
Arbetade timmar;Förändring från föregående period;2013M09;0.01
Arbetade timmar;Förändring från föregående period;2013M10;0
Arbetade timmar;Förändring från föregående period;2013M11;0
Arbetade timmar;Förändring från föregående period;2013M12;0.02
Arbetade timmar;Förändring från föregående period;2014M01;0.03
Arbetade timmar;Förändring från föregående period;2014M02;0.06
Arbetade timmar;Förändring från föregående period;2014M03;0.08
Arbetade timmar;Förändring från föregående period;2014M04;0.09
Arbetade timmar;Förändring från föregående period;2014M05;0.11
Arbetade timmar;Förändring från föregående period;2014M06;0.12
Arbetade timmar;Förändring från föregående period;2014M07;0.13
Arbetade timmar;Förändring från föregående period;2014M08;0.11
Arbetade timmar;Förändring från föregående period;2014M09;0.1
Arbetade timmar;Förändring från föregående period;2014M10;0.08
Arbetade timmar;Förändring från föregående period;2014M11;0.06
Arbetade timmar;Förändring från föregående period;2014M12;0.03
Arbetade timmar;Förändring från föregående period;2015M01;-0.01
Arbetade timmar;Förändring från föregående period;2015M02;-0.06
Arbetade timmar;Förändring från föregående period;2015M03;-0.1
Arbetade timmar;Förändring från föregående period;2015M04;-0.12
Arbetade timmar;Förändring från föregående period;2015M05;-0.14
Arbetade timmar;Förändring från föregående period;2015M06;-0.13
Arbetade timmar;Förändring från föregående period;2015M07;-0.11
Arbetade timmar;Förändring från föregående period;2015M08;-0.06
Arbetade timmar;Förändring från föregående period;2015M09;-0.01
Arbetade timmar;Förändring från föregående period;2015M10;0.05
Arbetade timmar;Förändring från föregående period;2015M11;0.1
Arbetade timmar;Förändring från föregående period;2015M12;0.15
Arbetade timmar;Förändring från föregående period;2016M01;0.18
Arbetade timmar;Förändring från föregående period;2016M02;0.18
Arbetade timmar;Förändring från föregående period;2016M03;0.16
Arbetade timmar;Förändring från föregående period;2016M04;0.13
Arbetade timmar;Förändring från föregående period;2016M05;0.09
Arbetade timmar;Förändring från föregående period;2016M06;0.05
Arbetade timmar;Förändring från föregående period;2016M07;0.01
Arbetade timmar;Förändring från föregående period;2016M08;-0.02
Arbetade timmar;Förändring från föregående period;2016M09;-0.03
Arbetade timmar;Förändring från föregående period;2016M10;-0.04
Arbetade timmar;Förändring från föregående period;2016M11;-0.04
Arbetade timmar;Förändring från föregående period;2016M12;-0.04
Arbetade timmar;Förändring från föregående period;2017M01;-0.02
Arbetade timmar;Förändring från föregående period;2017M02;0.01
Arbetade timmar;Förändring från föregående period;2017M03;0.06
Arbetade timmar;Förändring från föregående period;2017M04;0.1
Arbetade timmar;Förändring från föregående period;2017M05;0.14
Arbetade timmar;Förändring från föregående period;2017M06;0.18
Arbetade timmar;Förändring från föregående period;2017M07;0.21
Arbetade timmar;Förändring från föregående period;2017M08;0.23
Arbetade timmar;Förändring från föregående period;2017M09;0.22
Arbetade timmar;Förändring från föregående period;2017M10;0.2
Arbetade timmar;Förändring från föregående period;2017M11;0.15
Arbetade timmar;Förändring från föregående period;2017M12;0.1
Arbetade timmar;Förändring från föregående period;2018M01;0.04
Arbetade timmar;Förändring från föregående period;2018M02;-0.01
Arbetade timmar;Förändring från föregående period;2018M03;-0.04
Arbetade timmar;Förändring från föregående period;2018M04;-0.05
Arbetade timmar;Förändring från föregående period;2018M05;-0.08
Arbetade timmar;Förändring från föregående period;2018M06;-0.1
Arbetade timmar;Förändring från föregående period;2018M07;-0.11
Arbetade timmar;Förändring från föregående period;2018M08;-0.11
Arbetade timmar;Förändring från föregående period;2018M09;-0.11
Arbetade timmar;Förändring från föregående period;2018M10;-0.1
Arbetade timmar;Förändring från föregående period;2018M11;-0.09
Arbetade timmar;Förändring från föregående period;2018M12;-0.08
Arbetade timmar;Förändring från föregående period;2019M01;-0.08
Arbetade timmar;Förändring från föregående period;2019M02;-0.07
Arbetade timmar;Förändring från föregående period;2019M03;-0.07
Arbetade timmar;Förändring från föregående period;2019M04;-0.07
Arbetade timmar;Förändring från föregående period;2019M05;-0.07
Arbetade timmar;Förändring från föregående period;2019M06;-0.07
Arbetade timmar;Förändring från föregående period;2019M07;-0.08
Arbetade timmar;Förändring från föregående period;2019M08;-0.09
Arbetade timmar;Förändring från föregående period;2019M09;-0.1
Arbetade timmar;Förändring från föregående period;2019M10;-0.1
Arbetade timmar;Förändring från föregående period;2019M11;-0.08
Arbetade timmar;Förändring från föregående period;2019M12;-0.05
Arbetade timmar;Förändring från föregående period;2020M01;0
Arbetade timmar;Förändring från föregående period;2020M02;0.04
Arbetade timmar;Förändring från föregående period;2020M03;0.07
Arbetade timmar;Förändring från föregående period;2020M04;0.1
Arbetade timmar;Förändring från föregående period;2020M05;0.11
Arbetade timmar;Förändring från föregående period;2020M06;0.1
Arbetade timmar;Förändring från föregående period;2020M07;0.06
Arbetade timmar;Förändring från föregående period;2020M08;0.01
Arbetade timmar;Förändring från föregående period;2020M09;-0.06
Arbetade timmar;Förändring från föregående period;2020M10;-0.14
Arbetade timmar;Förändring från föregående period;2020M11;-0.21
Arbetade timmar;Förändring från föregående period;2020M12;-0.26
Arbetade timmar;Förändring från föregående period;2021M01;-0.3
Arbetade timmar;Förändring från föregående period;2021M02;-0.32
Arbetade timmar;Förändring från föregående period;2021M03;-0.32
Arbetade timmar;Förändring från föregående period;2021M04;-0.3
Arbetade timmar;Förändring från föregående period;2021M05;-0.27
Arbetade timmar;Förändring från föregående period;2021M06;-0.23
Arbetade timmar;Förändring från föregående period;2021M07;-0.16
Arbetade timmar;Förändring från föregående period;2021M08;-0.07
Arbetade timmar;Förändring från föregående period;2021M09;0.04
Arbetade timmar;Förändring från föregående period;2021M10;0.15
Arbetade timmar;Förändring från föregående period;2021M11;0.26
Arbetade timmar;Förändring från föregående period;2021M12;0.35
Arbetade timmar;Förändring från föregående period;2022M01;0.43
Arbetade timmar;Förändring från föregående period;2022M02;0.49
Arbetade timmar;Förändring från föregående period;2022M03;0.5
Arbetade timmar;Förändring från föregående period;2022M04;0.48
Arbetade timmar;Förändring från föregående period;2022M05;0.41
Arbetade timmar;Förändring från föregående period;2022M06;0.33
Arbetade timmar;Förändring från föregående period;2022M07;0.24
Arbetade timmar;Förändring från föregående period;2022M08;0.15
Arbetade timmar;Förändring från föregående period;2022M09;0.07
Arbetade timmar;Förändring från föregående period;2022M10;-0.03
Arbetade timmar;Förändring från föregående period;2022M11;-0.12
Arbetade timmar;Förändring från föregående period;2022M12;-0.19
Arbetade timmar;Förändring från föregående period;2023M01;-0.24
Arbetade timmar;Förändring från föregående period;2023M02;-0.26
Arbetade timmar;Förändring från föregående period;2023M03;-0.26
Arbetade timmar;Förändring från föregående period;2023M04;-0.25
Arbetade timmar;Förändring från föregående period;2023M05;-0.22
Arbetade timmar;Förändring från föregående period;2023M06;-0.17
Arbetade timmar;Förändring från föregående period;2023M07;-0.11
Arbetade timmar;Förändring från föregående period;2023M08;-0.07
Arbetade timmar;Förändring från föregående period;2023M09;-0.04
Arbetade timmar;Förändring från föregående period;2023M10;-0.02
Arbetade timmar;Förändring från föregående period;2023M11;-0.03
Arbetade timmar;Förändring från föregående period;2023M12;-0.06
Arbetade timmar;Förändring från föregående period;2024M01;-0.11
Arbetade timmar;Förändring från föregående period;2024M02;-0.17
Arbetade timmar;Förändring från föregående period;2024M03;-0.21
Arbetade timmar;Förändring från föregående period;2024M04;-0.21
Arbetade timmar;Förändring från föregående period;2024M05;-0.19
Arbetade timmar;Förändring från föregående period;2024M06;-0.13
Arbetade timmar;Förändring från föregående period;2024M07;-0.06
Arbetade timmar;Förändring från föregående period;2024M08;0
Arbetade timmar;Förändring från föregående period;2024M09;0.04
Arbetade timmar;Förändring från föregående period;2024M10;0.08
Arbetade timmar;Förändring från föregående period;2024M11;0.11
Arbetade timmar;Förändring från föregående period;2024M12;0.12
Arbetade timmar;Förändring från föregående period;2025M01;0.11
Arbetade timmar;Förändring från föregående period;2025M02;0.09
Arbetade timmar;Förändring från föregående period;2025M03;0.06
Arbetade timmar;Förändring från föregående period;2025M04;0.04
Arbetade timmar;Förändring från föregående period;2025M05;0.02
Arbetade timmar;Förändring från föregående period;2025M06;0.01
Arbetade timmar;Förändring från föregående period;2025M07;0.01
Arbetade timmar;Förändring från föregående period;2025M08;0.01
Arbetade timmar;Förändring från föregående period;2025M09;0.01
Arbetade timmar;Förändring från föregående period;2025M10;0.02
Arbetade timmar;Förändring från föregående period;2025M11;0.03
Arbetade timmar;Förändring från föregående period;2025M12;0.05
Arbetade timmar;Förändring från föregående period;2026M01;0.07
Arbetade timmar;Förändring från föregående period;2026M02;0.09
Arbetade timmar;Förändring från föregående period;2026M03;0.1
Arbetade timmar;Förändring från föregående period;2026M04;0.1
Arbetade timmar;Förändring från föregående period;2026M05;0.09
Arbetade timmar;Förändring från föregående period;2026M06;0.08
Arbetade timmar;Förändring från föregående period;2026M07;0.06
Arbetade timmar;Förändring från föregående period;2026M08;
Näringslivets efterfrågan;Konjunkturläge;2000M01;
Näringslivets efterfrågan;Konjunkturläge;2000M02;
Näringslivets efterfrågan;Konjunkturläge;2000M03;
Näringslivets efterfrågan;Konjunkturläge;2000M04;
Näringslivets efterfrågan;Konjunkturläge;2000M05;
Näringslivets efterfrågan;Konjunkturläge;2000M06;
Näringslivets efterfrågan;Konjunkturläge;2000M07;
Näringslivets efterfrågan;Konjunkturläge;2000M08;
Näringslivets efterfrågan;Konjunkturläge;2000M09;
Näringslivets efterfrågan;Konjunkturläge;2000M10;
Näringslivets efterfrågan;Konjunkturläge;2000M11;
Näringslivets efterfrågan;Konjunkturläge;2000M12;
Näringslivets efterfrågan;Konjunkturläge;2001M01;
Näringslivets efterfrågan;Konjunkturläge;2001M02;
Näringslivets efterfrågan;Konjunkturläge;2001M03;
Näringslivets efterfrågan;Konjunkturläge;2001M04;
Näringslivets efterfrågan;Konjunkturläge;2001M05;
Näringslivets efterfrågan;Konjunkturläge;2001M06;
Näringslivets efterfrågan;Konjunkturläge;2001M07;
Näringslivets efterfrågan;Konjunkturläge;2001M08;
Näringslivets efterfrågan;Konjunkturläge;2001M09;
Näringslivets efterfrågan;Konjunkturläge;2001M10;
Näringslivets efterfrågan;Konjunkturläge;2001M11;
Näringslivets efterfrågan;Konjunkturläge;2001M12;0.09
Näringslivets efterfrågan;Konjunkturläge;2002M01;0.17
Näringslivets efterfrågan;Konjunkturläge;2002M02;0.24
Näringslivets efterfrågan;Konjunkturläge;2002M03;0.29
Näringslivets efterfrågan;Konjunkturläge;2002M04;0.31
Näringslivets efterfrågan;Konjunkturläge;2002M05;0.29
Näringslivets efterfrågan;Konjunkturläge;2002M06;0.23
Näringslivets efterfrågan;Konjunkturläge;2002M07;0.13
Näringslivets efterfrågan;Konjunkturläge;2002M08;0.02
Näringslivets efterfrågan;Konjunkturläge;2002M09;-0.08
Näringslivets efterfrågan;Konjunkturläge;2002M10;-0.18
Näringslivets efterfrågan;Konjunkturläge;2002M11;-0.28
Näringslivets efterfrågan;Konjunkturläge;2002M12;-0.37
Näringslivets efterfrågan;Konjunkturläge;2003M01;-0.45
Näringslivets efterfrågan;Konjunkturläge;2003M02;-0.55
Näringslivets efterfrågan;Konjunkturläge;2003M03;-0.69
Näringslivets efterfrågan;Konjunkturläge;2003M04;-0.87
Näringslivets efterfrågan;Konjunkturläge;2003M05;-1.07
Näringslivets efterfrågan;Konjunkturläge;2003M06;-1.26
Näringslivets efterfrågan;Konjunkturläge;2003M07;-1.41
Näringslivets efterfrågan;Konjunkturläge;2003M08;-1.5
Näringslivets efterfrågan;Konjunkturläge;2003M09;-1.53
Näringslivets efterfrågan;Konjunkturläge;2003M10;-1.51
Näringslivets efterfrågan;Konjunkturläge;2003M11;-1.48
Näringslivets efterfrågan;Konjunkturläge;2003M12;-1.45
Näringslivets efterfrågan;Konjunkturläge;2004M01;-1.43
Näringslivets efterfrågan;Konjunkturläge;2004M02;-1.39
Näringslivets efterfrågan;Konjunkturläge;2004M03;-1.31
Näringslivets efterfrågan;Konjunkturläge;2004M04;-1.14
Näringslivets efterfrågan;Konjunkturläge;2004M05;-0.93
Näringslivets efterfrågan;Konjunkturläge;2004M06;-0.7
Näringslivets efterfrågan;Konjunkturläge;2004M07;-0.48
Näringslivets efterfrågan;Konjunkturläge;2004M08;-0.31
Näringslivets efterfrågan;Konjunkturläge;2004M09;-0.21
Näringslivets efterfrågan;Konjunkturläge;2004M10;-0.15
Näringslivets efterfrågan;Konjunkturläge;2004M11;-0.11
Näringslivets efterfrågan;Konjunkturläge;2004M12;-0.07
Näringslivets efterfrågan;Konjunkturläge;2005M01;-0.02
Näringslivets efterfrågan;Konjunkturläge;2005M02;0.03
Näringslivets efterfrågan;Konjunkturläge;2005M03;0.06
Näringslivets efterfrågan;Konjunkturläge;2005M04;0.07
Näringslivets efterfrågan;Konjunkturläge;2005M05;0.09
Näringslivets efterfrågan;Konjunkturläge;2005M06;0.12
Näringslivets efterfrågan;Konjunkturläge;2005M07;0.16
Näringslivets efterfrågan;Konjunkturläge;2005M08;0.22
Näringslivets efterfrågan;Konjunkturläge;2005M09;0.31
Näringslivets efterfrågan;Konjunkturläge;2005M10;0.42
Näringslivets efterfrågan;Konjunkturläge;2005M11;0.56
Näringslivets efterfrågan;Konjunkturläge;2005M12;0.71
Näringslivets efterfrågan;Konjunkturläge;2006M01;0.86
Näringslivets efterfrågan;Konjunkturläge;2006M02;0.99
Näringslivets efterfrågan;Konjunkturläge;2006M03;1.1
Näringslivets efterfrågan;Konjunkturläge;2006M04;1.18
Näringslivets efterfrågan;Konjunkturläge;2006M05;1.23
Näringslivets efterfrågan;Konjunkturläge;2006M06;1.28
Näringslivets efterfrågan;Konjunkturläge;2006M07;1.35
Näringslivets efterfrågan;Konjunkturläge;2006M08;1.45
Näringslivets efterfrågan;Konjunkturläge;2006M09;1.56
Näringslivets efterfrågan;Konjunkturläge;2006M10;1.69
Näringslivets efterfrågan;Konjunkturläge;2006M11;1.81
Näringslivets efterfrågan;Konjunkturläge;2006M12;1.93
Näringslivets efterfrågan;Konjunkturläge;2007M01;2.03
Näringslivets efterfrågan;Konjunkturläge;2007M02;2.12
Näringslivets efterfrågan;Konjunkturläge;2007M03;2.2
Näringslivets efterfrågan;Konjunkturläge;2007M04;2.27
Näringslivets efterfrågan;Konjunkturläge;2007M05;2.32
Näringslivets efterfrågan;Konjunkturläge;2007M06;2.32
Näringslivets efterfrågan;Konjunkturläge;2007M07;2.29
Näringslivets efterfrågan;Konjunkturläge;2007M08;2.25
Näringslivets efterfrågan;Konjunkturläge;2007M09;2.2
Näringslivets efterfrågan;Konjunkturläge;2007M10;2.15
Näringslivets efterfrågan;Konjunkturläge;2007M11;2.09
Näringslivets efterfrågan;Konjunkturläge;2007M12;2.03
Näringslivets efterfrågan;Konjunkturläge;2008M01;1.94
Näringslivets efterfrågan;Konjunkturläge;2008M02;1.83
Näringslivets efterfrågan;Konjunkturläge;2008M03;1.69
Näringslivets efterfrågan;Konjunkturläge;2008M04;1.53
Näringslivets efterfrågan;Konjunkturläge;2008M05;1.35
Näringslivets efterfrågan;Konjunkturläge;2008M06;1.16
Näringslivets efterfrågan;Konjunkturläge;2008M07;0.94
Näringslivets efterfrågan;Konjunkturläge;2008M08;0.67
Näringslivets efterfrågan;Konjunkturläge;2008M09;0.35
Näringslivets efterfrågan;Konjunkturläge;2008M10;-0.04
Näringslivets efterfrågan;Konjunkturläge;2008M11;-0.47
Näringslivets efterfrågan;Konjunkturläge;2008M12;-0.9
Näringslivets efterfrågan;Konjunkturläge;2009M01;-1.29
Näringslivets efterfrågan;Konjunkturläge;2009M02;-1.63
Näringslivets efterfrågan;Konjunkturläge;2009M03;-1.88
