region;kön;tabellinnehåll;år;Värde
Nykvarn;kvinnor;Antal;2004;1.99
Nykvarn;kvinnor;Antal;2005;2.08
Nykvarn;kvinnor;Antal;2006;2.26
Nykvarn;kvinnor;Antal;2007;1.96
Nykvarn;kvinnor;Antal;2008;2.08
Nykvarn;kvinnor;Antal;2009;2.71
Nykvarn;kvinnor;Antal;2010;2.5
Nykvarn;kvinnor;Antal;2011;2.32
Nykvarn;kvinnor;Antal;2012;1.72
Nykvarn;kvinnor;Antal;2013;2.18
Nykvarn;kvinnor;Antal;2014;1.89
Nykvarn;kvinnor;Antal;2015;2.05
Nykvarn;kvinnor;Antal;2016;2.34
Nykvarn;kvinnor;Antal;2017;2.08
Nykvarn;kvinnor;Antal;2018;2.17
Nykvarn;kvinnor;Antal;2019;1.8
Nykvarn;kvinnor;Antal;2020;1.67
Nykvarn;kvinnor;Antal;2021;2.26
Nykvarn;kvinnor;Antal;2022;1.83
Nykvarn;kvinnor;Antal;2023;1.66
Nykvarn;kvinnor;Antal;2024;1.64
Nykvarn;kvinnor;Antal;2025;1.92
Täby;män;Antal;2000;1.6
Täby;män;Antal;2001;1.6
Täby;män;Antal;2002;1.69
Täby;män;Antal;2003;1.79
Täby;män;Antal;2004;1.81
Täby;män;Antal;2005;1.81
Täby;män;Antal;2006;1.83
Täby;män;Antal;2007;1.91
Täby;män;Antal;2008;1.75
Täby;män;Antal;2009;1.95
Täby;män;Antal;2010;1.88
Täby;män;Antal;2011;1.76
Täby;män;Antal;2012;1.78
Täby;män;Antal;2013;1.74
Täby;män;Antal;2014;1.68
Täby;män;Antal;2015;1.74
Täby;män;Antal;2016;1.6
Täby;män;Antal;2017;1.54
Täby;män;Antal;2018;1.49
Täby;män;Antal;2019;1.51
Täby;män;Antal;2020;1.54
Täby;män;Antal;2021;1.47
Täby;män;Antal;2022;1.34
Täby;män;Antal;2023;1.26
Täby;män;Antal;2024;1.39
Täby;män;Antal;2025;1.34
Täby;kvinnor;Antal;2000;1.69
Täby;kvinnor;Antal;2001;1.64
Täby;kvinnor;Antal;2002;1.74
Täby;kvinnor;Antal;2003;1.84
Täby;kvinnor;Antal;2004;1.91
Täby;kvinnor;Antal;2005;1.91
Täby;kvinnor;Antal;2006;1.95
Täby;kvinnor;Antal;2007;2.04
Täby;kvinnor;Antal;2008;1.9
Täby;kvinnor;Antal;2009;2.15
Täby;kvinnor;Antal;2010;2.04
Täby;kvinnor;Antal;2011;1.86
Täby;kvinnor;Antal;2012;1.97
Täby;kvinnor;Antal;2013;1.92
Täby;kvinnor;Antal;2014;1.76
Täby;kvinnor;Antal;2015;1.85
Täby;kvinnor;Antal;2016;1.71
Täby;kvinnor;Antal;2017;1.71
Täby;kvinnor;Antal;2018;1.63
Täby;kvinnor;Antal;2019;1.67
Täby;kvinnor;Antal;2020;1.69
Täby;kvinnor;Antal;2021;1.6
Täby;kvinnor;Antal;2022;1.43
Täby;kvinnor;Antal;2023;1.36
Täby;kvinnor;Antal;2024;1.49
Täby;kvinnor;Antal;2025;1.39
Danderyd;män;Antal;2000;1.65
Danderyd;män;Antal;2001;1.8
Danderyd;män;Antal;2002;1.8
Danderyd;män;Antal;2003;1.86
Danderyd;män;Antal;2004;1.95
Danderyd;män;Antal;2005;1.99
Danderyd;män;Antal;2006;2.17
Danderyd;män;Antal;2007;1.92
Danderyd;män;Antal;2008;1.94
Danderyd;män;Antal;2009;1.73
Danderyd;män;Antal;2010;1.96
Danderyd;män;Antal;2011;1.63
Danderyd;män;Antal;2012;1.58
Danderyd;män;Antal;2013;1.52
Danderyd;män;Antal;2014;1.78
Danderyd;män;Antal;2015;1.6
Danderyd;män;Antal;2016;1.38
Danderyd;män;Antal;2017;1.49
Danderyd;män;Antal;2018;1.37
Danderyd;män;Antal;2019;1.39
Danderyd;män;Antal;2020;1.27
Danderyd;män;Antal;2021;1.57
Danderyd;män;Antal;2022;1.28
Danderyd;män;Antal;2023;1.41
Danderyd;män;Antal;2024;1.24
Danderyd;män;Antal;2025;1.41
Danderyd;kvinnor;Antal;2000;1.54
Danderyd;kvinnor;Antal;2001;1.71
Danderyd;kvinnor;Antal;2002;1.75
Danderyd;kvinnor;Antal;2003;1.85
Danderyd;kvinnor;Antal;2004;1.94
Danderyd;kvinnor;Antal;2005;1.9
Danderyd;kvinnor;Antal;2006;2.14
Danderyd;kvinnor;Antal;2007;2.03
Danderyd;kvinnor;Antal;2008;2.02
Danderyd;kvinnor;Antal;2009;1.8
Danderyd;kvinnor;Antal;2010;2.11
Danderyd;kvinnor;Antal;2011;1.86
Danderyd;kvinnor;Antal;2012;1.63
Danderyd;kvinnor;Antal;2013;1.66
Danderyd;kvinnor;Antal;2014;1.85
Danderyd;kvinnor;Antal;2015;1.63
Danderyd;kvinnor;Antal;2016;1.5
Danderyd;kvinnor;Antal;2017;1.52
Danderyd;kvinnor;Antal;2018;1.44
Danderyd;kvinnor;Antal;2019;1.46
Danderyd;kvinnor;Antal;2020;1.33
Danderyd;kvinnor;Antal;2021;1.59
Danderyd;kvinnor;Antal;2022;1.38
Danderyd;kvinnor;Antal;2023;1.44
Danderyd;kvinnor;Antal;2024;1.29
Danderyd;kvinnor;Antal;2025;1.51
Sollentuna;män;Antal;2000;1.63
Sollentuna;män;Antal;2001;1.7
Sollentuna;män;Antal;2002;1.8
Sollentuna;män;Antal;2003;1.8
Sollentuna;män;Antal;2004;1.94
Sollentuna;män;Antal;2005;1.95
Sollentuna;män;Antal;2006;2.03
Sollentuna;män;Antal;2007;1.92
Sollentuna;män;Antal;2008;1.94
Sollentuna;män;Antal;2009;1.88
Sollentuna;män;Antal;2010;1.91
Sollentuna;män;Antal;2011;1.83
Sollentuna;män;Antal;2012;1.65
Sollentuna;män;Antal;2013;1.76
Sollentuna;män;Antal;2014;1.75
Sollentuna;män;Antal;2015;1.68
Sollentuna;män;Antal;2016;1.55
Sollentuna;män;Antal;2017;1.49
Sollentuna;män;Antal;2018;1.48
Sollentuna;män;Antal;2019;1.5
Sollentuna;män;Antal;2020;1.36
Sollentuna;män;Antal;2021;1.53
Sollentuna;män;Antal;2022;1.36
Sollentuna;män;Antal;2023;1.24
Sollentuna;män;Antal;2024;1.26
Sollentuna;män;Antal;2025;1.26
Sollentuna;kvinnor;Antal;2000;1.67
Sollentuna;kvinnor;Antal;2001;1.77
Sollentuna;kvinnor;Antal;2002;1.86
Sollentuna;kvinnor;Antal;2003;1.9
Sollentuna;kvinnor;Antal;2004;2.05
Sollentuna;kvinnor;Antal;2005;2.04
Sollentuna;kvinnor;Antal;2006;2.11
Sollentuna;kvinnor;Antal;2007;2.04
Sollentuna;kvinnor;Antal;2008;2.11
Sollentuna;kvinnor;Antal;2009;2.01
Sollentuna;kvinnor;Antal;2010;2.09
Sollentuna;kvinnor;Antal;2011;2
Sollentuna;kvinnor;Antal;2012;1.82
Sollentuna;kvinnor;Antal;2013;1.96
Sollentuna;kvinnor;Antal;2014;1.88
Sollentuna;kvinnor;Antal;2015;1.82
Sollentuna;kvinnor;Antal;2016;1.74
Sollentuna;kvinnor;Antal;2017;1.6
Sollentuna;kvinnor;Antal;2018;1.65
Sollentuna;kvinnor;Antal;2019;1.64
Sollentuna;kvinnor;Antal;2020;1.55
Sollentuna;kvinnor;Antal;2021;1.72
Sollentuna;kvinnor;Antal;2022;1.52
Sollentuna;kvinnor;Antal;2023;1.41
Sollentuna;kvinnor;Antal;2024;1.41
Sollentuna;kvinnor;Antal;2025;1.44
Stockholm;män;Antal;2000;1.37
Stockholm;män;Antal;2001;1.41
Stockholm;män;Antal;2002;1.49
Stockholm;män;Antal;2003;1.56
Stockholm;män;Antal;2004;1.63
Stockholm;män;Antal;2005;1.64
Stockholm;män;Antal;2006;1.72
Stockholm;män;Antal;2007;1.73
Stockholm;män;Antal;2008;1.77
Stockholm;män;Antal;2009;1.78
Stockholm;män;Antal;2010;1.84
Stockholm;män;Antal;2011;1.77
Stockholm;män;Antal;2012;1.75
Stockholm;män;Antal;2013;1.77
Stockholm;män;Antal;2014;1.75
Stockholm;män;Antal;2015;1.7
Stockholm;män;Antal;2016;1.67
Stockholm;män;Antal;2017;1.57
Stockholm;män;Antal;2018;1.52
Stockholm;män;Antal;2019;1.49
Stockholm;män;Antal;2020;1.47
Stockholm;män;Antal;2021;1.5
Stockholm;män;Antal;2022;1.32
Stockholm;män;Antal;2023;1.31
Stockholm;män;Antal;2024;1.3
Stockholm;män;Antal;2025;1.29
Stockholm;kvinnor;Antal;2000;1.42
Stockholm;kvinnor;Antal;2001;1.44
Stockholm;kvinnor;Antal;2002;1.55
Stockholm;kvinnor;Antal;2003;1.61
Stockholm;kvinnor;Antal;2004;1.69
Stockholm;kvinnor;Antal;2005;1.71
Stockholm;kvinnor;Antal;2006;1.8
Stockholm;kvinnor;Antal;2007;1.82
Stockholm;kvinnor;Antal;2008;1.86
Stockholm;kvinnor;Antal;2009;1.88
Stockholm;kvinnor;Antal;2010;1.92
Stockholm;kvinnor;Antal;2011;1.84
Stockholm;kvinnor;Antal;2012;1.83
Stockholm;kvinnor;Antal;2013;1.84
Stockholm;kvinnor;Antal;2014;1.8
Stockholm;kvinnor;Antal;2015;1.75
Stockholm;kvinnor;Antal;2016;1.72
Stockholm;kvinnor;Antal;2017;1.64
Stockholm;kvinnor;Antal;2018;1.57
Stockholm;kvinnor;Antal;2019;1.54
Stockholm;kvinnor;Antal;2020;1.53
Stockholm;kvinnor;Antal;2021;1.55
Stockholm;kvinnor;Antal;2022;1.37
Stockholm;kvinnor;Antal;2023;1.35
Stockholm;kvinnor;Antal;2024;1.33
Stockholm;kvinnor;Antal;2025;1.32
Södertälje;män;Antal;2000;1.53
Södertälje;män;Antal;2001;1.42
Södertälje;män;Antal;2002;1.61
Södertälje;män;Antal;2003;1.67
Södertälje;män;Antal;2004;1.71
Södertälje;män;Antal;2005;1.69
Södertälje;män;Antal;2006;1.7
Södertälje;män;Antal;2007;1.8
Södertälje;män;Antal;2008;1.81
Södertälje;män;Antal;2009;1.69
Södertälje;män;Antal;2010;1.8
Södertälje;män;Antal;2011;1.79
Södertälje;män;Antal;2012;1.8
Södertälje;män;Antal;2013;1.71
Södertälje;män;Antal;2014;1.69
Södertälje;män;Antal;2015;1.73
Södertälje;män;Antal;2016;1.63
Södertälje;män;Antal;2017;1.57
Södertälje;män;Antal;2018;1.56
Södertälje;män;Antal;2019;1.46
Södertälje;män;Antal;2020;1.54
Södertälje;män;Antal;2021;1.53
Södertälje;män;Antal;2022;1.3
Södertälje;män;Antal;2023;1.33
Södertälje;män;Antal;2024;1.3
Södertälje;män;Antal;2025;1.34
Södertälje;kvinnor;Antal;2000;1.73
Södertälje;kvinnor;Antal;2001;1.63
Södertälje;kvinnor;Antal;2002;1.84
Södertälje;kvinnor;Antal;2003;1.9
Södertälje;kvinnor;Antal;2004;1.98
Södertälje;kvinnor;Antal;2005;1.96
Södertälje;kvinnor;Antal;2006;1.98
Södertälje;kvinnor;Antal;2007;2.03
Södertälje;kvinnor;Antal;2008;2.06
Södertälje;kvinnor;Antal;2009;1.96
Södertälje;kvinnor;Antal;2010;2.03
Södertälje;kvinnor;Antal;2011;2.02
Södertälje;kvinnor;Antal;2012;2.05
Södertälje;kvinnor;Antal;2013;1.94
Södertälje;kvinnor;Antal;2014;1.87
Södertälje;kvinnor;Antal;2015;1.93
Södertälje;kvinnor;Antal;2016;1.81
Södertälje;kvinnor;Antal;2017;1.8
Södertälje;kvinnor;Antal;2018;1.73
Södertälje;kvinnor;Antal;2019;1.64
Södertälje;kvinnor;Antal;2020;1.74
Södertälje;kvinnor;Antal;2021;1.77
Södertälje;kvinnor;Antal;2022;1.54
Södertälje;kvinnor;Antal;2023;1.58
Södertälje;kvinnor;Antal;2024;1.53
Södertälje;kvinnor;Antal;2025;1.56
Nacka;män;Antal;2000;1.75
Nacka;män;Antal;2001;1.66
Nacka;män;Antal;2002;1.81
Nacka;män;Antal;2003;1.89
Nacka;män;Antal;2004;1.92
Nacka;män;Antal;2005;2.06
Nacka;män;Antal;2006;2.03
Nacka;män;Antal;2007;2.05
Nacka;män;Antal;2008;2.1
Nacka;män;Antal;2009;2.06
Nacka;män;Antal;2010;2.02
Nacka;män;Antal;2011;1.93
Nacka;män;Antal;2012;1.89
Nacka;män;Antal;2013;1.96
Nacka;män;Antal;2014;1.93
Nacka;män;Antal;2015;1.86
Nacka;män;Antal;2016;1.81
Nacka;män;Antal;2017;1.84
Nacka;män;Antal;2018;1.71
Nacka;män;Antal;2019;1.72
Nacka;män;Antal;2020;1.62
Nacka;män;Antal;2021;1.72
Nacka;män;Antal;2022;1.52
Nacka;män;Antal;2023;1.48
Nacka;män;Antal;2024;1.48
Nacka;män;Antal;2025;1.48
Nacka;kvinnor;Antal;2000;1.79
Nacka;kvinnor;Antal;2001;1.69
Nacka;kvinnor;Antal;2002;1.85
Nacka;kvinnor;Antal;2003;1.95
Nacka;kvinnor;Antal;2004;1.97
Nacka;kvinnor;Antal;2005;2.14
Nacka;kvinnor;Antal;2006;2.14
Nacka;kvinnor;Antal;2007;2.15
Nacka;kvinnor;Antal;2008;2.24
Nacka;kvinnor;Antal;2009;2.14
Nacka;kvinnor;Antal;2010;2.13
Nacka;kvinnor;Antal;2011;2.02
Nacka;kvinnor;Antal;2012;1.99
Nacka;kvinnor;Antal;2013;2.03
Nacka;kvinnor;Antal;2014;2.06
Nacka;kvinnor;Antal;2015;1.96
Nacka;kvinnor;Antal;2016;1.89
Nacka;kvinnor;Antal;2017;1.92
Nacka;kvinnor;Antal;2018;1.82
Nacka;kvinnor;Antal;2019;1.84
Nacka;kvinnor;Antal;2020;1.72
Nacka;kvinnor;Antal;2021;1.81
Nacka;kvinnor;Antal;2022;1.61
Nacka;kvinnor;Antal;2023;1.53
Nacka;kvinnor;Antal;2024;1.59
Nacka;kvinnor;Antal;2025;1.59
Sundbyberg;män;Antal;2000;1.37
Sundbyberg;män;Antal;2001;1.48
Sundbyberg;män;Antal;2002;1.5
Sundbyberg;män;Antal;2003;1.58
Sundbyberg;män;Antal;2004;1.6
Sundbyberg;män;Antal;2005;1.57
Sundbyberg;män;Antal;2006;1.62
Sundbyberg;män;Antal;2007;1.57
Sundbyberg;män;Antal;2008;1.76
Sundbyberg;män;Antal;2009;1.73
Sundbyberg;män;Antal;2010;1.93
Sundbyberg;män;Antal;2011;1.86
Sundbyberg;män;Antal;2012;1.92
Sundbyberg;män;Antal;2013;1.76
Sundbyberg;män;Antal;2014;1.73
Sundbyberg;män;Antal;2015;1.72
Sundbyberg;män;Antal;2016;1.62
Sundbyberg;män;Antal;2017;1.66
Sundbyberg;män;Antal;2018;1.54
Sundbyberg;män;Antal;2019;1.53
Sundbyberg;män;Antal;2020;1.51
Sundbyberg;män;Antal;2021;1.69
Sundbyberg;män;Antal;2022;1.36
Sundbyberg;män;Antal;2023;1.29
Sundbyberg;män;Antal;2024;1.31
Sundbyberg;män;Antal;2025;1.33
Sundbyberg;kvinnor;Antal;2000;1.38
Sundbyberg;kvinnor;Antal;2001;1.52
Sundbyberg;kvinnor;Antal;2002;1.54
Sundbyberg;kvinnor;Antal;2003;1.67
Sundbyberg;kvinnor;Antal;2004;1.75
Sundbyberg;kvinnor;Antal;2005;1.73
Sundbyberg;kvinnor;Antal;2006;1.79
Sundbyberg;kvinnor;Antal;2007;1.71
Sundbyberg;kvinnor;Antal;2008;1.9
Sundbyberg;kvinnor;Antal;2009;1.86
Sundbyberg;kvinnor;Antal;2010;2.01
Sundbyberg;kvinnor;Antal;2011;1.98
Sundbyberg;kvinnor;Antal;2012;2.06
Sundbyberg;kvinnor;Antal;2013;1.94
Sundbyberg;kvinnor;Antal;2014;1.84
Sundbyberg;kvinnor;Antal;2015;1.85
Sundbyberg;kvinnor;Antal;2016;1.77
Sundbyberg;kvinnor;Antal;2017;1.78
Sundbyberg;kvinnor;Antal;2018;1.67
Sundbyberg;kvinnor;Antal;2019;1.59
Sundbyberg;kvinnor;Antal;2020;1.59
Sundbyberg;kvinnor;Antal;2021;1.7
Sundbyberg;kvinnor;Antal;2022;1.38
Sundbyberg;kvinnor;Antal;2023;1.39
Sundbyberg;kvinnor;Antal;2024;1.42
Sundbyberg;kvinnor;Antal;2025;1.4
Solna;män;Antal;2000;1.35
Solna;män;Antal;2001;1.42
Solna;män;Antal;2002;1.44
Solna;män;Antal;2003;1.44
Solna;män;Antal;2004;1.62
Solna;män;Antal;2005;1.58
Solna;män;Antal;2006;1.82
Solna;män;Antal;2007;1.73
Solna;män;Antal;2008;1.77
Solna;män;Antal;2009;1.76
Solna;män;Antal;2010;1.84
Solna;män;Antal;2011;1.68
Solna;män;Antal;2012;1.75
Solna;män;Antal;2013;1.7
Solna;män;Antal;2014;1.71
Solna;män;Antal;2015;1.6
Solna;män;Antal;2016;1.74
Solna;män;Antal;2017;1.55
Solna;män;Antal;2018;1.45
Solna;män;Antal;2019;1.47
Solna;män;Antal;2020;1.4
Solna;män;Antal;2021;1.34
Solna;män;Antal;2022;1.24
Solna;män;Antal;2023;1.27
Solna;män;Antal;2024;1.24
Solna;män;Antal;2025;1.26
Solna;kvinnor;Antal;2000;1.34
Solna;kvinnor;Antal;2001;1.49
Solna;kvinnor;Antal;2002;1.49
Solna;kvinnor;Antal;2003;1.55
Solna;kvinnor;Antal;2004;1.68
Solna;kvinnor;Antal;2005;1.65
Solna;kvinnor;Antal;2006;1.86
Solna;kvinnor;Antal;2007;1.78
Solna;kvinnor;Antal;2008;1.89
Solna;kvinnor;Antal;2009;1.85
Solna;kvinnor;Antal;2010;1.93
Solna;kvinnor;Antal;2011;1.83
Solna;kvinnor;Antal;2012;1.85
Solna;kvinnor;Antal;2013;1.75
Solna;kvinnor;Antal;2014;1.76
Solna;kvinnor;Antal;2015;1.72
Solna;kvinnor;Antal;2016;1.82
Solna;kvinnor;Antal;2017;1.6
Solna;kvinnor;Antal;2018;1.56
Solna;kvinnor;Antal;2019;1.53
Solna;kvinnor;Antal;2020;1.51
Solna;kvinnor;Antal;2021;1.42
Solna;kvinnor;Antal;2022;1.32
Solna;kvinnor;Antal;2023;1.32
Solna;kvinnor;Antal;2024;1.28
Solna;kvinnor;Antal;2025;1.29
Lidingö;män;Antal;2000;1.57
Lidingö;män;Antal;2001;1.72
Lidingö;män;Antal;2002;1.84
Lidingö;män;Antal;2003;1.82
Lidingö;män;Antal;2004;2.05
Lidingö;män;Antal;2005;2.02
Lidingö;män;Antal;2006;2.01
Lidingö;män;Antal;2007;1.9
Lidingö;män;Antal;2008;1.84
Lidingö;män;Antal;2009;1.84
Lidingö;män;Antal;2010;2.07
Lidingö;män;Antal;2011;1.77
Lidingö;män;Antal;2012;1.67
Lidingö;män;Antal;2013;1.72
Lidingö;män;Antal;2014;1.59
Lidingö;män;Antal;2015;1.74
Lidingö;män;Antal;2016;1.61
Lidingö;män;Antal;2017;1.68
Lidingö;män;Antal;2018;1.47
Lidingö;män;Antal;2019;1.54
Lidingö;män;Antal;2020;1.47
Lidingö;män;Antal;2021;1.5
Lidingö;män;Antal;2022;1.39
Lidingö;män;Antal;2023;1.37
Lidingö;män;Antal;2024;1.31
Lidingö;män;Antal;2025;1.39
Lidingö;kvinnor;Antal;2000;1.52
Lidingö;kvinnor;Antal;2001;1.78
Lidingö;kvinnor;Antal;2002;1.82
Lidingö;kvinnor;Antal;2003;1.83
Lidingö;kvinnor;Antal;2004;2.08
Lidingö;kvinnor;Antal;2005;2.03
Lidingö;kvinnor;Antal;2006;2.04
Lidingö;kvinnor;Antal;2007;1.98
Lidingö;kvinnor;Antal;2008;1.83
Lidingö;kvinnor;Antal;2009;1.94
Lidingö;kvinnor;Antal;2010;2.1
Lidingö;kvinnor;Antal;2011;1.79
Lidingö;kvinnor;Antal;2012;1.76
Lidingö;kvinnor;Antal;2013;1.85
Lidingö;kvinnor;Antal;2014;1.71
Lidingö;kvinnor;Antal;2015;1.81
Lidingö;kvinnor;Antal;2016;1.72
Lidingö;kvinnor;Antal;2017;1.76
Lidingö;kvinnor;Antal;2018;1.51
Lidingö;kvinnor;Antal;2019;1.56
Lidingö;kvinnor;Antal;2020;1.53
Lidingö;kvinnor;Antal;2021;1.58
Lidingö;kvinnor;Antal;2022;1.45
Lidingö;kvinnor;Antal;2023;1.42
Lidingö;kvinnor;Antal;2024;1.41
Lidingö;kvinnor;Antal;2025;1.51
Vaxholm;män;Antal;2000;1.87
Vaxholm;män;Antal;2001;1.88
Vaxholm;män;Antal;2002;2.11
Vaxholm;män;Antal;2003;2.09
Vaxholm;män;Antal;2004;2.32
Vaxholm;män;Antal;2005;2.16
Vaxholm;män;Antal;2006;2.22
Vaxholm;män;Antal;2007;2.5
Vaxholm;män;Antal;2008;1.87
Vaxholm;män;Antal;2009;1.93
Vaxholm;män;Antal;2010;1.83
Vaxholm;män;Antal;2011;1.85
Vaxholm;män;Antal;2012;1.63
Vaxholm;män;Antal;2013;1.79
Vaxholm;män;Antal;2014;1.83
Vaxholm;män;Antal;2015;1.78
Vaxholm;män;Antal;2016;1.86
Vaxholm;män;Antal;2017;1.56
Vaxholm;män;Antal;2018;1.75
Vaxholm;män;Antal;2019;1.32
Vaxholm;män;Antal;2020;1.45
Vaxholm;män;Antal;2021;1.45
Vaxholm;män;Antal;2022;1.54
Vaxholm;män;Antal;2023;1.42
Vaxholm;män;Antal;2024;1.34
Vaxholm;män;Antal;2025;1.44
Vaxholm;kvinnor;Antal;2000;1.8
Vaxholm;kvinnor;Antal;2001;1.91
Vaxholm;kvinnor;Antal;2002;1.94
Vaxholm;kvinnor;Antal;2003;1.97
Vaxholm;kvinnor;Antal;2004;2.28
Vaxholm;kvinnor;Antal;2005;2.28
Vaxholm;kvinnor;Antal;2006;2.17
Vaxholm;kvinnor;Antal;2007;2.5
Vaxholm;kvinnor;Antal;2008;2.14
Vaxholm;kvinnor;Antal;2009;2.11
Vaxholm;kvinnor;Antal;2010;2.09
Vaxholm;kvinnor;Antal;2011;1.86
Vaxholm;kvinnor;Antal;2012;1.67
Vaxholm;kvinnor;Antal;2013;1.93
Vaxholm;kvinnor;Antal;2014;2.03
Vaxholm;kvinnor;Antal;2015;2.01
Vaxholm;kvinnor;Antal;2016;2.15
Vaxholm;kvinnor;Antal;2017;1.69
Vaxholm;kvinnor;Antal;2018;1.98
Vaxholm;kvinnor;Antal;2019;1.49
Vaxholm;kvinnor;Antal;2020;1.66
Vaxholm;kvinnor;Antal;2021;1.66
Vaxholm;kvinnor;Antal;2022;1.69
Vaxholm;kvinnor;Antal;2023;1.43
Vaxholm;kvinnor;Antal;2024;1.42
Vaxholm;kvinnor;Antal;2025;1.52
Norrtälje;män;Antal;2000;1.41
Norrtälje;män;Antal;2001;1.7
Norrtälje;män;Antal;2002;1.62
Norrtälje;män;Antal;2003;1.58
Norrtälje;män;Antal;2004;1.75
Norrtälje;män;Antal;2005;1.68
Norrtälje;män;Antal;2006;1.62
Norrtälje;män;Antal;2007;1.72
Norrtälje;män;Antal;2008;1.63
Norrtälje;män;Antal;2009;1.93
Norrtälje;män;Antal;2010;1.8
Norrtälje;män;Antal;2011;1.75
Norrtälje;män;Antal;2012;1.7
Norrtälje;män;Antal;2013;1.58
Norrtälje;män;Antal;2014;1.8
Norrtälje;män;Antal;2015;1.63
Norrtälje;män;Antal;2016;1.62
Norrtälje;män;Antal;2017;1.61
Norrtälje;män;Antal;2018;1.55
Norrtälje;män;Antal;2019;1.49
Norrtälje;män;Antal;2020;1.44
Norrtälje;män;Antal;2021;1.41
Norrtälje;män;Antal;2022;1.4
Norrtälje;män;Antal;2023;1.19
Norrtälje;män;Antal;2024;1.17
Norrtälje;män;Antal;2025;1.26
Norrtälje;kvinnor;Antal;2000;1.57
Norrtälje;kvinnor;Antal;2001;1.85
Norrtälje;kvinnor;Antal;2002;1.88
Norrtälje;kvinnor;Antal;2003;1.74
Norrtälje;kvinnor;Antal;2004;1.94
Norrtälje;kvinnor;Antal;2005;1.84
Norrtälje;kvinnor;Antal;2006;1.84
Norrtälje;kvinnor;Antal;2007;1.93
Norrtälje;kvinnor;Antal;2008;1.83
Norrtälje;kvinnor;Antal;2009;2.13
Norrtälje;kvinnor;Antal;2010;2
Norrtälje;kvinnor;Antal;2011;1.97
Norrtälje;kvinnor;Antal;2012;1.87
Norrtälje;kvinnor;Antal;2013;1.81
Norrtälje;kvinnor;Antal;2014;1.97
Norrtälje;kvinnor;Antal;2015;1.8
Norrtälje;kvinnor;Antal;2016;1.75
Norrtälje;kvinnor;Antal;2017;1.78
Norrtälje;kvinnor;Antal;2018;1.73
Norrtälje;kvinnor;Antal;2019;1.7
Norrtälje;kvinnor;Antal;2020;1.63
Norrtälje;kvinnor;Antal;2021;1.63
Norrtälje;kvinnor;Antal;2022;1.61
Norrtälje;kvinnor;Antal;2023;1.4
Norrtälje;kvinnor;Antal;2024;1.36
Norrtälje;kvinnor;Antal;2025;1.42
Sigtuna;män;Antal;2000;1.5
Sigtuna;män;Antal;2001;1.44
Sigtuna;män;Antal;2002;1.67
Sigtuna;män;Antal;2003;1.76
Sigtuna;män;Antal;2004;1.69
Sigtuna;män;Antal;2005;1.8
Sigtuna;män;Antal;2006;1.63
Sigtuna;män;Antal;2007;1.84
Sigtuna;män;Antal;2008;1.83
Sigtuna;män;Antal;2009;1.94
Sigtuna;män;Antal;2010;1.85
Sigtuna;män;Antal;2011;2.02
Sigtuna;män;Antal;2012;1.76
Sigtuna;män;Antal;2013;1.85
Sigtuna;män;Antal;2014;1.89
Sigtuna;män;Antal;2015;1.79
Sigtuna;män;Antal;2016;1.97
Sigtuna;män;Antal;2017;1.71
Sigtuna;män;Antal;2018;1.85
Sigtuna;män;Antal;2019;1.57
Sigtuna;män;Antal;2020;1.47
Sigtuna;män;Antal;2021;1.64
Sigtuna;män;Antal;2022;1.4
Sigtuna;män;Antal;2023;1.35
Sigtuna;män;Antal;2024;1.26
Sigtuna;män;Antal;2025;1.46
Sigtuna;kvinnor;Antal;2000;1.62
Sigtuna;kvinnor;Antal;2001;1.53
Sigtuna;kvinnor;Antal;2002;1.78
Sigtuna;kvinnor;Antal;2003;1.95
Sigtuna;kvinnor;Antal;2004;1.86
Sigtuna;kvinnor;Antal;2005;1.94
Sigtuna;kvinnor;Antal;2006;1.86
Sigtuna;kvinnor;Antal;2007;2.03
Sigtuna;kvinnor;Antal;2008;2
Sigtuna;kvinnor;Antal;2009;2.13
Sigtuna;kvinnor;Antal;2010;2.02
Sigtuna;kvinnor;Antal;2011;2.22
Sigtuna;kvinnor;Antal;2012;1.91
Sigtuna;kvinnor;Antal;2013;2.05
Sigtuna;kvinnor;Antal;2014;2.09
Sigtuna;kvinnor;Antal;2015;2.03
Sigtuna;kvinnor;Antal;2016;2.18
Sigtuna;kvinnor;Antal;2017;1.91
Sigtuna;kvinnor;Antal;2018;2.06
Sigtuna;kvinnor;Antal;2019;1.82
Sigtuna;kvinnor;Antal;2020;1.69
Sigtuna;kvinnor;Antal;2021;1.87
Sigtuna;kvinnor;Antal;2022;1.65
Sigtuna;kvinnor;Antal;2023;1.55
Sigtuna;kvinnor;Antal;2024;1.51
Sigtuna;kvinnor;Antal;2025;1.74
Nynäshamn;män;Antal;2000;1.5
Nynäshamn;män;Antal;2001;1.62
Nynäshamn;män;Antal;2002;1.66
Nynäshamn;män;Antal;2003;1.54
Nynäshamn;män;Antal;2004;1.6
Nynäshamn;män;Antal;2005;1.65
Nynäshamn;män;Antal;2006;1.7
Nynäshamn;män;Antal;2007;1.69
Nynäshamn;män;Antal;2008;1.88
Nynäshamn;män;Antal;2009;1.91
Nynäshamn;män;Antal;2010;1.95
Nynäshamn;män;Antal;2011;1.78
Nynäshamn;män;Antal;2012;1.65
Nynäshamn;män;Antal;2013;1.8
